AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
DLLS,AC,201901,J,04,05,A,06,0119,3,GS-05,C,15,P,2,1,037015,00.0
DLLS,AC,201901,F,13,07,A,25,0110,1,GS-07,D,15,F,1,1,046634,00.0
DLLS,AC,201901,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201901,D,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201901,J,04,05,A,04,0119,3,GS-05,C,15,P,2,1,034471,00.0
DLLS,AC,201901,D,13,05,A,36,0119,3,GS-05,C,15,P,2,1,039053,00.0
DLLS,AC,201901,B,13,07,A,48,0110,1,GS-07,D,15,F,1,1,045158,00.0
DLLS,AC,201901,D,17,05,A,28,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201902,D,04,05,A,13,0119,3,GS-05,C,15,P,2,1,035701,00.0
DLLS,AC,201902,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201902,B,13,07,A,42,0110,1,GS-07,D,15,F,1,1,045554,00.0
DLLS,AC,201902,C,17,07,A,48,0110,1,GS-07,D,15,F,1,1,045158,00.0
DLLS,AC,201902,E,17,09,A,36,0110,1,GS-09,E,15,F,1,1,059173,00.0
DLLS,AC,201902,I,04,05,A,41,0119,3,GS-05,D,15,P,2,1,046977,00.0
DLLS,AC,201902,K,04,05,C,45,0119,3,GS-05,D,15,P,2,1,042999,04.6
DLLS,AC,201902,C,13,07,A,42,0110,1,GS-07,D,15,F,1,1,045554,00.0
DLLS,AC,201902,F,04,05,A,06,0119,3,GS-05,C,15,P,2,1,037803,00.0
DLLS,AC,201903,J,04,05,A,25,0119,3,GS-05,C,15,P,2,1,037823,00.0
DLLS,AC,201903,K,04,05,A,20,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201903,J,04,05,A,36,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AD,201903,K,04,,A,11,0110,1,EX-04,O,46,F,2,1,158500,00.0
DLLS,AC,201903,E,21,05,B,36,0119,3,GS-05,C,15,P,2,1,038245,01.8
DLLS,AC,201903,H,04,05,A,25,0119,3,GS-05,C,15,P,2,1,037647,00.0
DLLS,AC,201903,C,17,09,A,25,0110,1,GS-09,E,15,F,1,1,057043,00.0
DLLS,AC,201903,J,04,05,A,27,0119,3,GS-05,C,15,P,2,1,036394,00.0
DLLS,AC,201903,E,17,05,A,49,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201903,B,13,07,A,42,0110,1,GS-07,D,15,F,1,1,045554,00.0
DLLS,AC,201903,D,04,05,D,48,0119,3,GS-05,D,10,P,2,1,047389,05.9
DLLS,AC,201903,I,17,05,A,25,0119,3,GS-05,C,15,P,2,1,037823,00.0
DLLS,AC,201903,B,13,07,A,48,0110,1,GS-07,D,15,F,1,1,045158,00.0
DLLS,AC,201903,G,04,05,E,36,0119,3,GS-05,D,10,P,2,1,045656,10.0
DLLS,AC,201903,D,13,07,A,42,0110,1,GS-07,D,15,F,1,1,045554,00.0
DLLS,AC,201903,D,13,11,D,39,0110,1,GS-11,H,15,F,1,1,082095,07.8
DLLS,AC,201903,J,04,05,A,06,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201903,E,04,05,A,36,0119,3,GS-05,C,15,P,2,1,038245,00.0
DLLS,AC,201903,E,04,07,B,42,0110,1,GS-07,D,15,F,1,1,044670,02.1
DLLS,AC,201903,J,04,05,A,39,0119,3,GS-05,C,15,P,2,1,035064,00.0
DLLS,AC,201903,H,13,05,B,48,0119,3,GS-05,D,10,P,2,1,047389,02.5
DLLS,AC,201903,G,04,05,A,11,0119,3,GS-05,C,15,P,2,1,037955,00.0
DLLS,AC,201904,B,13,05,A,26,0119,3,GS-05,C,15,P,2,1,037219,00.0
DLLS,AC,201904,D,10,05,A,48,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201904,G,13,09,A,41,0110,1,GS-09,E,15,F,1,1,054757,00.0
DLLS,AC,201904,J,04,05,A,18,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201904,I,13,05,A,48,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201904,J,04,05,A,55,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201904,G,17,05,A,49,0119,3,GS-05,D,15,P,2,1,044130,00.0
DLLS,AC,201904,H,04,05,A,54,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201904,D,10,05,A,42,0119,3,GS-05,C,15,P,2,1,036776,00.0
DLLS,AC,201904,E,04,05,A,18,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201904,F,13,05,A,48,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201907,C,13,12,C,11,0110,1,GS-12,H,10,F,1,1,083398,03.1
DLLS,AC,201905,B,17,09,A,41,0110,1,GS-09,E,15,F,1,1,054757,00.0
DLLS,AC,201905,E,04,05,A,29,0119,3,GS-05,C,15,P,2,1,034354,00.0
DLLS,AC,201905,E,04,05,A,53,0119,3,GS-05,C,15,P,2,1,036993,00.0
DLLS,AC,201905,C,13,12,C,11,0110,1,GS-12,H,10,F,1,1,083398,03.0
DLLS,AC,201905,D,17,12,A,11,0110,1,GS-12,H,15,F,1,1,083398,00.0
DLLS,AC,201907,C,04,05,A,11,0119,3,GS-05,C,15,P,2,1,037955,00.0
DLLS,AC,201907,C,17,11,B,11,0110,1,GS-11,F,15,F,1,1,069581,02.4
DLLS,AC,201907,B,17,09,A,36,0110,1,GS-09,E,15,F,1,1,059173,00.0
DLLS,AC,201907,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201907,G,13,05,C,11,0119,3,GS-05,D,15,P,2,1,041750,03.3
DLLS,AC,201905,E,17,12,D,11,0110,1,GS-12,I,10,F,1,1,094520,08.7
DLLS,AC,201907,G,13,12,D,11,0110,1,GS-12,I,10,F,1,1,091740,06.5
DLLS,AC,201905,D,13,09,A,36,0110,1,GS-09,E,15,F,1,1,059173,00.0
DLLS,AC,201907,C,13,05,A,41,0119,3,GS-05,C,15,P,2,1,036139,00.0
DLLS,AC,201905,B,13,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DLLS,AC,201906,C,17,11,C,11,0110,1,GS-11,G,10,F,1,1,076541,04.3
DLLS,AC,201907,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201906,D,04,05,A,06,0119,3,GS-05,D,15,P,2,1,041193,00.0
DLLS,AC,201906,E,04,05,A,06,0119,3,GS-05,D,15,P,2,1,040322,00.0
DLLS,AC,201907,D,17,05,B,36,0119,3,GS-05,C,15,P,2,1,039053,01.8
DLLS,AC,201905,E,04,05,A,53,0119,3,GS-05,C,15,P,2,1,036993,00.0
DLLS,AC,201905,H,04,05,A,11,0119,3,GS-05,C,15,P,2,1,037955,00.0
DLLS,AC,201906,G,17,05,A,11,0119,3,GS-05,C,15,P,2,1,037955,00.0
DLLS,AC,201906,H,13,05,A,42,0119,3,GS-05,C,15,P,2,1,036776,00.0
DLLS,AC,201905,D,13,07,A,48,0119,3,GS-07,D,20,F,2,1,045158,00.8
DLLS,AC,201907,D,17,12,A,11,0110,1,GS-12,H,15,F,1,1,083398,00.0
DLLS,AC,201905,J,04,05,A,53,0119,3,GS-05,D,10,P,2,1,048087,00.0
DLLS,AC,201907,H,17,12,A,11,0110,1,GS-12,H,10,F,1,1,083398,00.0
DLLS,AC,201907,I,04,05,A,11,0119,3,GS-05,C,15,P,2,1,037955,00.0
DLLS,AC,201907,E,13,12,C,42,0110,1,GS-12,H,10,F,1,1,080806,03.3
DLLS,AC,201905,E,13,05,A,49,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201905,F,13,05,A,06,0119,3,GS-05,E,15,P,2,1,050158,00.0
DLLS,AC,201905,K,04,05,A,27,0119,3,GS-05,C,15,P,2,1,036394,00.0
DLLS,AC,201906,B,13,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DLLS,AC,201906,D,13,14,D,11,0110,1,GS-14,K,10,F,1,1,117191,09.4
DLLS,AC,201905,I,04,05,A,15,0119,3,GS-05,D,10,P,2,1,045393,00.0
DLLS,AC,201908,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201908,E,13,05,A,29,0119,3,GS-05,C,15,P,2,1,034354,00.0
DLLS,AC,201908,D,04,11,A,11,0110,1,GS-11,H,15,F,1,1,085821,00.0
DLLS,AC,201908,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201908,I,04,05,A,25,0119,3,GS-05,C,15,P,2,1,037647,00.0
DLLS,AC,201908,E,10,05,A,48,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201908,D,13,07,A,06,0110,1,GS-07,D,15,F,1,1,047797,00.0
DLLS,AC,201908,B,17,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201908,D,04,05,A,47,0119,3,GS-05,C,15,P,2,1,035080,00.0
DLLS,AC,201908,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201908,K,04,05,A,36,0119,3,GS-05,C,15,P,2,1,039053,00.0
DLLS,AC,201908,F,17,05,A,15,0119,3,GS-05,C,15,P,2,1,034921,00.0
DLLS,AC,201908,F,17,13,E,11,0110,1,GS-13,J,10,F,1,1,109088,13.8
DLLS,AC,201908,D,17,05,A,29,0119,3,GS-05,C,15,P,2,1,034354,00.0
DLLS,AC,201908,J,17,05,A,49,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201908,C,13,05,A,47,0119,3,GS-05,D,15,P,2,1,042999,00.0
DLLS,AC,201908,H,04,05,A,24,0119,3,GS-05,C,15,P,2,1,037955,00.0
DLLS,AC,201908,B,04,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201908,I,04,05,A,31,0119,3,GS-05,C,15,P,2,1,034008,00.0
DLLS,AC,201908,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,057510,00.0
DLLS,AC,201908,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
DLLS,AC,201908,G,04,05,A,48,0119,3,GS-05,D,15,P,2,1,047389,00.0
DLLS,AC,201908,C,04,12,A,11,0110,1,GS-12,J,15,F,1,1,108422,00.0
DLLS,AC,201908,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201908,F,10,05,A,32,0119,3,GS-05,C,15,P,2,1,035496,00.0
DLLS,AC,201908,E,16,12,B,11,0110,1,GS-12,H,15,F,1,1,083398,02.8
DLLS,AC,201908,C,13,09,B,11,0110,1,GS-09,E,15,F,1,1,057510,02.5
DLLS,AC,201908,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201909,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201909,B,13,07,A,36,0110,1,GS-07,D,15,F,1,1,048375,00.0
DLLS,AC,201909,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,057510,00.0
DLLS,AC,201909,K,04,05,A,48,0119,3,GS-05,C,15,P,2,1,036456,00.0
DLLS,AC,201909,D,13,14,E,11,0110,1,GS-14,K,10,F,1,1,117191,10.5
DLLS,AC,201909,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201909,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201909,E,04,12,A,11,0110,1,GS-12,I,15,F,1,1,094520,00.0
DLLS,AC,201909,H,04,05,A,55,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLLS,AC,201909,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201909,I,17,05,D,49,0119,3,GS-05,D,10,P,2,1,044130,08.6
DLLS,AC,201909,D,21,12,A,11,0110,1,GS-12,H,15,F,1,1,083398,00.0
DLLS,AC,201909,B,13,07,B,11,0110,1,GS-07,D,15,F,1,1,047016,01.2
DLLS,AC,201909,F,04,12,A,11,0110,1,GS-12,I,15,F,1,1,094520,00.0
DLLS,AC,201909,G,21,12,B,11,0110,1,GS-12,H,15,F,1,1,083398,02.7
DLLS,AC,201909,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,047016,00.0
DLLS,AC,201909,E,13,07,A,11,0110,1,GS-07,F,15,F,1,1,061122,00.0
DLLS,AC,201909,C,21,13,A,11,0110,1,GS-13,L,15,F,1,1,128920,00.0
DLLS,AC,201909,D,17,12,C,36,0110,1,GS-12,I,10,F,1,1,091532,04.3
DLLS,AC,201909,K,04,05,A,36,0119,3,GS-05,C,15,P,2,1,033949,00.0
DLMS,AA,201909,D,13,14,C,51,0110,1,GS-14,K,15,F,1,1,117191,04.8
DLOF,AA,201604,E,17,14,C,13,0110,1,GS-14,J,10,F,1,1,104349,03.9
DLOF,AC,201604,E,17,14,A,36,0110,1,GS-14,K,15,F,1,1,112744,00.0
DLOF,AC,201608,F,21,14,A,17,0110,1,GS-14,J,15,F,1,1,109463,00.0
DLOF,AC,201608,F,21,14,D,17,0110,1,GS-14,J,10,F,1,1,109463,06.7
DLOF,AC,201411,G,21,15,A,11,0110,1,GS-15,L,10,F,1,1,129161,00.0
DLOW,AA,201507,F,22,13,D,11,0110,1,GS-13,J,10,F,1,1,105960,08.5
DLPW,AC,201907,B,17,13,A,11,0110,1,GS-13,I,15,F,1,1,099172,00.0
DLPW,AC,201908,C,04,12,A,11,0110,1,GS-12,H,15,F,1,1,083398,00.0
DLPW,AC,201908,E,17,13,A,11,0110,1,GS-13,K,15,F,1,1,115699,00.0
DLWB,AA,201504,D,17,14,D,11,0110,1,GS-14,K,10,F,1,1,114480,09.7
DN00,AC,201611,E,17,12,B,11,0110,1,GS-12,I,15,F,1,1,092987,01.6
DN00,AC,201412,D,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069400,00.0
DN00,AC,201601,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,053435,00.0
DN00,AC,201609,D,13,13,A,11,0110,1,GS-13,J,15,F,1,1,101361,00.0
DN00,AC,201609,D,17,11,A,11,0110,1,GS-11,G,15,F,1,1,071115,00.0
DN00,AC,201707,E,17,14,D,11,0110,1,GS-14,K,10,F,1,1,119489,08.1
DN00,AC,201502,D,13,12,E,11,0110,1,GS-12,I,10,F,1,1,099296,12.3
DN00,AC,201505,E,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052668,00.0
DN00,AA,201502,D,21,13,A,11,0110,1,GS-13,I,15,F,1,1,099905,00.1
DN00,AC,201505,D,17,14,E,11,0110,1,GS-14,K,10,F,1,1,118057,10.2
DN00,AC,201505,D,17,12,A,11,0110,1,GS-12,G,15,F,1,1,078924,00.0
DN00,AD,201505,E,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DN00,AD,201506,C,04,11,A,11,0110,1,GS-11,G,35,F,1,1,070095,00.0
DN00,AC,201701,B,13,09,A,11,0110,1,GS-09,E,15,F,1,1,054972,00.0
DN00,AC,201701,G,17,12,F,11,0110,1,GS-12,I,10,F,1,1,098323,16.1
DN00,AC,201701,E,17,11,A,11,0110,1,GS-11,G,15,F,1,1,079810,00.0
DN00,AC,201702,H,21,14,E,11,0110,1,GS-14,L,10,F,1,1,126958,13.4
DN00,AC,201604,E,04,15,A,11,0110,1,GS-15,L,15,F,1,1,128082,00.0
DN00,AC,201508,E,17,11,D,41,0110,1,GS-11,F,15,F,1,1,061737,08.8
DN00,AC,201701,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,054972,00.0
DN00,AC,201701,C,17,11,B,11,0110,1,GS-11,F,15,F,1,1,068727,02.5
DN00,AD,201508,D,21,11,C,41,0110,1,GS-11,F,38,F,1,1,061737,04.8
DN00,AA,201608,D,13,12,C,11,0110,1,GS-12,G,10,F,1,1,077490,03.0
DN00,AC,201410,E,17,12,A,11,0110,1,GS-12,G,15,F,1,1,075621,00.0
DN00,AC,201511,F,04,15,A,11,0110,1,GS-15,M,10,F,1,1,138871,00.0
DN00,AD,201601,B,17,09,A,11,0110,1,GS-09,E,35,F,1,1,053435,00.0
DN00,AC,201601,G,17,13,A,11,0110,1,GS-13,I,15,F,1,1,098289,00.0
DN00,AC,201611,H,17,15,G,11,0110,1,GS-15,P,10,F,1,1,160300,20.7
DN00,AD,201808,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,056233,00.0
DN00,AA,201509,E,13,14,E,11,0110,1,GS-14,L,10,F,1,1,125213,13.0
DN00,AC,201610,H,17,12,A,11,0110,1,GS-12,I,15,F,1,1,092987,00.0
DN00,AC,201602,J,21,13,A,41,0110,1,GS-13,J,15,F,1,1,103982,00.0
DN00,AC,201602,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,053435,00.0
DN00,AC,201602,F,17,13,A,11,0110,1,GS-13,I,15,F,1,1,092145,00.0
DN00,AC,201903,D,17,12,A,41,0110,1,GS-12,G,15,F,1,1,079407,00.0
DN00,AC,201903,C,17,12,B,53,0110,1,GS-12,H,15,F,1,1,081283,02.6
DN00,AC,201907,D,13,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DN00,AC,201907,E,13,13,A,41,0110,1,GS-13,J,15,F,1,1,100719,00.0
DN00,AC,201908,F,17,13,A,11,0110,1,GS-13,I,15,F,1,1,099172,00.0
DN00,AC,201908,C,04,12,A,11,0110,1,GS-12,H,15,F,1,1,083398,00.0
DN00,AC,201908,C,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DN00,AC,201908,B,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DN00,AC,201908,C,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DN00,AC,201908,B,13,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DN00,AC,201909,C,13,13,C,11,0110,1,GS-13,I,10,F,1,1,099172,04.3
DN00,AC,201909,C,17,13,A,11,0110,1,GS-13,I,15,F,1,1,099172,00.0
DNFE,AD,201504,B,17,09,B,11,0110,1,GS-09,E,35,F,1,1,054423,02.6
DNFE,AD,201609,C,17,09,A,11,0110,1,GS-09,F,35,F,1,1,067679,00.0
DNFE,AC,201612,D,21,11,A,11,0110,1,GS-11,F,15,F,1,1,064650,00.0
DNFE,AD,201707,K,,15,A,11,0110,1,GS-15,P,48,P,2,1,161900,00.0
DNFE,AC,201710,D,17,09,A,11,0110,1,GS-09,E,15,F,1,1,054972,00.0
DNFE,AD,201502,B,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201502,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201502,D,13,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201505,C,21,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201512,I,,,A,11,0110,1,ED-00,M,48,P,2,1,132127,00.0
DNFE,AC,201807,F,21,11,B,11,0110,1,GS-11,H,15,F,1,1,081645,01.8
DNFE,AC,201606,D,21,12,C,11,0110,1,GS-12,G,15,F,1,1,077490,04.8
DNFE,AC,201606,D,21,13,A,11,0110,1,GS-13,K,15,F,1,1,119794,00.0
DNFE,AC,201606,C,21,12,A,11,0110,1,GS-12,G,15,F,1,1,077490,00.0
DNFE,AC,201801,C,17,11,A,11,0110,1,GS-11,G,15,F,1,1,077109,00.0
DNFE,AC,201801,E,17,15,A,11,0110,1,GS-15,P,15,F,1,1,164200,00.0
DNFE,AD,201606,D,17,09,C,11,0110,1,GS-09,E,35,F,1,1,053435,04.0
DNFE,AC,201606,C,17,12,D,11,0110,1,GS-12,H,15,F,1,1,082656,05.8
DNFE,AD,201506,E,21,15,A,11,0110,1,GS-15,O,48,F,2,1,151496,00.0
DNFE,AD,201506,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201503,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201503,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201503,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201503,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201503,B,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AD,201607,F,17,09,G,11,0110,1,GS-09,E,35,F,1,1,053435,20.0
DNFE,AC,201607,D,17,13,A,11,0110,1,GS-13,I,15,F,1,1,092145,00.0
DNFE,AC,201607,E,17,13,A,11,0110,1,GS-13,K,15,F,1,1,119794,00.0
DNFE,AD,201607,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,053435,00.0
DNFE,AC,201607,E,21,13,A,11,0110,1,GS-13,I,15,F,1,1,092145,00.0
DNFE,AC,201605,C,17,11,B,11,0110,1,GS-11,G,15,F,1,1,073270,02.2
DNFE,AC,201604,E,13,12,A,11,0110,1,GS-12,J,15,F,1,1,100736,00.0
DNFE,AD,201510,C,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043057,00.0
DNFE,AC,201605,C,17,11,B,11,0110,1,GS-11,F,15,F,1,1,064650,01.8
DNFE,AD,201510,B,17,09,A,11,0110,1,GS-09,E,35,F,1,1,052668,00.0
DNFE,AC,201605,D,17,11,B,11,0110,1,GS-11,G,15,F,1,1,077579,02.0
DNFE,AC,201507,C,17,12,C,11,0110,1,GS-12,G,15,F,1,1,076378,04.5
DNFE,AC,201809,H,21,13,A,11,0110,1,GS-13,I,15,F,1,1,096970,00.0
DNFE,AC,201809,E,13,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.0
DNFE,AC,201809,B,13,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.0
DNFE,AC,201809,B,13,11,B,11,0110,1,GS-11,G,15,F,1,1,072573,02.3
DNFE,AD,201608,C,17,09,A,11,0110,1,GS-09,F,35,F,1,1,064118,00.0
DNFE,AC,201410,D,17,09,A,11,0110,1,GS-09,F,15,F,1,1,066049,00.0
DNFE,AD,201410,D,17,09,A,11,0110,1,GS-09,F,35,F,1,1,066049,00.0
DNFE,AD,201601,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,053435,00.0
DNFE,AC,201511,G,17,13,A,11,0110,1,GS-13,I,15,F,1,1,090823,00.0
DNFE,AC,201810,D,17,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.0
DNFE,AC,201810,F,21,11,A,11,0110,1,GS-11,F,15,F,1,1,068036,00.0
DNFE,AC,201711,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,054972,00.8
DNFE,AC,201901,C,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.8
DNFE,AC,201902,E,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DNFE,AC,201903,C,14,11,B,11,0110,1,GS-11,F,15,F,1,1,069581,02.8
DNFE,AC,201904,E,18,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
DNFE,AC,201907,C,21,12,A,11,0110,1,GS-12,J,15,F,1,1,102861,00.0
DNFE,AC,201909,D,17,11,A,11,0110,1,GS-11,H,15,F,1,1,081181,00.0
EB00,AC,201605,C,17,12,A,11,0110,1,GS-12,G,15,F,1,1,077490,00.0
EB00,AC,201605,K,13,13,H,11,0110,1,GS-13,K,10,F,1,1,119794,26.5
EB00,AC,201810,C,17,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
EB00,AC,201711,F,17,12,A,11,0110,1,GS-12,G,15,F,1,1,079720,00.0
EB00,AC,201711,B,13,11,A,11,0110,1,GS-11,F,15,F,1,1,066510,00.0
EB00,AC,201908,D,17,11,A,11,0110,1,GS-11,F,15,F,1,1,069581,00.0
EDEP,AA,201511,D,17,13,C,11,0110,1,GS-13,I,10,F,1,1,090823,04.7
EE00,AC,201505,E,21,13,B,47,0110,1,GS-13,H,15,F,1,1,083468,02.8
EE00,AC,201807,C,21,13,A,11,0110,1,GS-13,I,15,F,1,1,096970,00.0
EE00,AC,201509,C,18,14,A,11,0110,1,GS-14,J,15,F,1,1,107325,00.0
EE00,AC,201906,D,21,13,A,11,0110,1,GS-13,I,15,F,1,1,099172,00.0
EE00,AC,201905,E,21,13,B,11,0110,1,GS-13,I,15,F,1,1,099172,01.0
EP00,AC,201611,D,17,12,C,37,0110,1,GS-12,H,15,F,1,1,087890,03.1
EP00,AD,201412,H,21,,A,41,0110,1,EH-00,L,48,I,2,1,123759,00.0
EP00,AD,201611,C,17,09,A,51,0110,1,GS-09,E,35,F,1,1,053435,00.0
EP00,AD,201412,G,21,,A,39,0110,1,EH-00,L,48,I,2,1,123759,00.0
EP00,AD,201504,F,21,,A,11,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201504,J,21,,A,17,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201504,F,21,,A,08,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201504,G,21,,A,25,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201806,E,21,,A,37,0110,1,EF-00,J,48,I,2,1,104350,00.0
EP00,AD,201601,F,21,,A,36,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201603,H,21,,A,37,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201601,G,21,,A,55,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201603,F,21,,A,09,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AC,201609,G,21,11,A,11,0110,1,GS-11,F,15,F,1,1,064650,00.0
EP00,AD,201701,B,13,07,A,51,0110,1,GS-07,D,35,F,1,1,044941,00.0
EP00,AD,201710,I,21,,A,19,0110,1,ED-00,K,48,I,2,1,110256,00.0
EP00,AC,201502,D,17,12,A,37,0110,1,GS-12,G,15,F,1,1,074744,00.0
EP00,AD,201710,K,21,,A,22,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201502,J,21,,A,44,0110,1,ED-00,K,48,I,2,1,110256,00.0
EP00,AC,201512,D,18,11,A,37,0110,1,GS-11,F,15,F,1,1,060347,00.0
EP00,AC,201803,H,17,12,A,37,0110,1,GS-12,G,15,F,1,1,076015,00.0
EP00,AD,201506,K,21,,A,04,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AC,201807,G,13,14,A,51,0110,1,GS-14,N,10,F,1,1,148967,00.0
EP00,AD,201506,H,21,,A,42,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201506,K,21,,A,24,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201503,J,21,,A,25,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AD,201503,G,21,,A,08,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AC,201701,C,17,11,A,26,0110,1,GS-11,F,15,F,1,1,065767,00.7
EP00,AC,201701,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,054972,00.0
EP00,AC,201701,H,21,15,D,11,0110,1,GS-15,P,10,F,1,1,161900,08.2
EP00,AD,201503,K,21,,A,06,0110,1,EF-00,K,48,I,2,1,110256,00.0
EP00,AC,201805,C,14,12,A,11,0110,1,GS-12,H,15,F,1,1,081548,00.0
