AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,STEMOCC,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
DLLS,AC,202111,D,17,07,A,11,0110,1,GS-07,D,0110,15,F,1,1,049157,00.0
DLLS,AC,202111,E,17,09,A,11,0110,1,GS-09,F,0110,15,F,1,1,060129,00.0
DLLS,AD,202207,F,17,07,A,42,0110,1,GS-07,F,0110,35,F,1,1,060281,00.0
DLLS,AC,202111,H,04,05,A,37,0119,3,GS-05,C,XXXX,15,P,2,1,035718,00.0
DLLS,AC,202205,K,04,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,041530,00.0
DLLS,AD,202206,B,13,07,A,51,0110,1,GS-07,E,0110,35,F,1,1,050643,00.5
DLLS,AC,202112,K,04,05,A,42,0119,3,GS-05,C,XXXX,15,P,2,1,038334,00.0
DLLS,AC,202112,D,17,05,A,42,0119,3,GS-05,C,XXXX,15,P,2,1,038334,00.0
DLLS,AC,202112,I,04,05,A,48,0119,3,GS-05,C,XXXX,15,P,2,1,035265,00.0
DLLS,AC,202112,G,04,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,040271,00.0
DLLS,AC,202112,K,04,05,A,53,0119,3,GS-05,E,XXXX,15,P,2,1,050224,00.0
DLLS,AD,202112,B,17,07,A,48,0110,1,GS-07,D,0110,35,F,1,1,047085,00.0
DLLS,AD,202201,B,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,050089,00.0
DLLS,AC,202201,H,04,05,A,37,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AC,202112,I,04,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,043018,00.0
DLLS,AD,202201,B,13,07,A,48,0110,1,GS-07,D,0110,35,F,1,1,048391,00.0
DLLS,AD,202201,B,17,09,A,36,0110,1,GS-09,F,0110,35,F,1,1,063609,00.0
DLLS,AC,202201,I,04,05,A,04,0119,3,GS-05,C,XXXX,15,P,2,1,037561,00.0
DLLS,AC,202201,J,04,05,A,39,0119,3,GS-05,C,XXXX,15,P,2,1,037592,00.0
DLLS,AD,202201,D,17,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,061947,00.0
DLLS,AC,202201,J,17,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,044368,00.0
DLLS,AC,202201,K,04,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,044368,00.0
DLLS,AD,202202,C,17,09,A,17,0110,1,GS-09,F,0110,35,F,1,1,060840,00.0
DLLS,AC,202202,K,17,05,A,37,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AD,202202,B,17,07,A,17,0110,1,GS-07,D,0110,35,F,1,1,049738,00.0
DLLS,AD,202202,B,13,07,A,48,0110,1,GS-07,D,0110,35,F,1,1,048391,00.0
DLLS,AC,202202,K,04,05,A,12,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AC,202202,H,04,05,A,55,0119,3,GS-05,C,XXXX,15,P,2,1,037710,00.0
DLLS,AC,202202,C,04,05,A,36,0119,3,GS-05,D,XXXX,15,P,2,1,041981,00.0
DLLS,AC,202202,G,13,05,A,48,0119,3,GS-05,C,XXXX,15,P,2,1,036488,00.0
DLLS,AC,202202,J,17,05,A,19,0119,3,GS-05,C,XXXX,15,P,2,1,036345,00.0
DLLS,AD,202202,B,13,07,A,17,0110,1,GS-07,D,0110,35,F,1,1,049738,00.0
DLLS,AC,202202,C,04,05,A,36,0119,3,GS-05,D,XXXX,15,P,2,1,041981,00.0
DLLS,AC,202202,B,13,07,A,41,0110,1,GS-07,D,0110,15,F,1,1,047875,00.0
DLLS,AC,202203,J,04,05,A,01,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AC,202203,E,13,07,D,48,0110,1,GS-07,D,0110,15,F,1,1,045199,07.8
DLLS,AD,202203,C,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,050089,00.0
DLLS,AD,202203,B,13,07,A,36,0110,1,GS-07,E,0110,35,F,1,1,052002,00.0
DLLS,AC,202203,B,04,07,A,11,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AC,202203,K,04,05,D,47,0119,3,GS-05,D,XXXX,15,P,2,1,046953,07.8
DLLS,AC,202203,C,17,09,A,06,0110,1,GS-09,F,0110,15,F,1,1,062926,00.0
DLLS,AC,202204,B,13,07,A,06,0110,1,GS-07,E,0110,15,F,1,1,054959,00.0
DLLS,AC,202204,D,13,11,A,51,0110,1,GS-11,G,0110,15,F,1,1,074950,00.0
DLLS,AD,202204,B,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,050089,00.0
DLLS,AC,202204,B,13,07,A,11,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AD,202204,B,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AC,202204,I,04,05,A,13,0119,3,GS-05,C,XXXX,15,P,2,1,038117,00.0
DLLS,AC,202204,E,04,05,A,06,0119,3,GS-05,C,XXXX,15,P,2,1,039569,00.0
DLLS,AD,202204,B,17,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AC,202204,J,04,05,A,37,0119,3,GS-05,C,XXXX,15,P,2,1,036697,00.0
DLLS,AC,202204,H,04,05,A,39,0119,3,GS-05,C,XXXX,15,P,2,1,037688,00.0
DLLS,AC,202204,B,13,07,A,11,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AC,202205,G,17,05,A,42,0119,3,GS-05,C,XXXX,15,P,2,1,039460,00.0
DLLS,AC,202205,H,04,05,A,26,0119,3,GS-05,C,XXXX,15,P,2,1,039743,00.0
DLLS,AD,202308,B,17,09,A,34,0110,1,GS-09,F,0110,35,F,1,1,066757,00.0
DLLS,AC,202205,D,04,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,040678,00.0
DLLS,AD,202206,B,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AC,202206,K,04,05,A,37,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AC,202206,B,13,07,A,11,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AC,202206,G,04,05,A,40,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AC,202206,C,13,07,A,06,0110,1,GS-07,E,0110,15,F,1,1,054959,00.0
DLLS,AC,202206,B,13,07,A,11,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AD,202206,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,050643,00.0
DLLS,AD,202206,B,13,07,A,36,0110,1,GS-07,E,0110,35,F,1,1,052002,00.0
DLLS,AD,202206,B,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AD,202206,B,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,046165,00.0
DLLS,AD,202206,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,050643,00.0
DLLS,AD,202206,B,13,07,A,01,0110,1,GS-07,D,0110,35,F,1,1,044740,00.0
DLLS,AC,202206,K,04,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,041530,00.0
DLLS,AD,202206,B,13,07,A,17,0110,1,GS-07,D,0110,35,F,1,1,049738,00.0
DLLS,AC,202206,H,04,05,A,53,0119,3,GS-05,C,XXXX,15,P,2,1,039873,00.0
DLLS,AD,202207,C,17,07,A,24,0110,1,GS-07,E,0110,35,F,1,1,050643,00.0
DLLS,AD,202207,D,17,09,A,25,0110,1,GS-09,F,0110,35,F,1,1,061268,00.0
DLLS,AD,202207,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,050643,00.0
DLLS,AD,202207,F,13,07,A,17,0110,1,GS-07,D,0110,35,F,1,1,049738,00.0
DLLS,AD,202207,C,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,050643,00.0
DLLS,AD,202207,B,13,07,A,29,0110,1,GS-07,D,0110,35,F,1,1,044740,00.0
DLLS,AD,202207,C,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,050089,00.0
DLLS,AD,202207,B,13,07,A,33,0110,1,GS-07,D,0110,35,F,1,1,044740,00.0
DLLS,AD,202207,C,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,050089,00.0
DLLS,AD,202207,F,13,07,A,36,0110,1,GS-07,E,0110,35,F,1,1,052002,00.0
DLLS,AD,202207,C,17,07,A,36,0110,1,GS-07,E,0110,35,F,1,1,052002,00.0
DLLS,AD,202207,I,13,07,A,36,0110,1,GS-07,D,0110,35,F,1,1,046504,00.0
DLLS,AD,202207,D,17,07,A,36,0110,1,GS-07,E,0110,35,F,1,1,052002,00.0
DLLS,AD,202207,C,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AC,202207,D,17,09,A,13,0110,1,GS-09,E,0110,15,F,1,1,057755,00.0
DLLS,AD,202207,B,13,07,A,24,0110,1,GS-07,E,0110,35,F,1,1,050643,00.0
DLLS,AD,202207,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,050643,00.0
DLLS,AC,202207,C,21,12,A,11,0110,1,GS-12,K,0110,15,F,1,1,116788,00.0
DLLS,AC,202207,E,04,05,A,17,0119,3,GS-05,D,XXXX,15,P,2,1,040153,00.0
DLLS,AD,202207,C,17,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,061947,00.0
DLLS,AD,202207,C,17,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,061947,00.0
DLLS,AC,202207,K,04,05,A,11,0119,3,GS-05,E,XXXX,15,P,2,1,051785,00.0
DLLS,AD,202207,D,17,09,A,06,0110,1,GS-09,F,0110,35,F,1,1,062926,00.0
DLLS,AC,202204,E,04,05,A,06,0119,3,GS-05,C,XXXX,15,P,2,1,039569,00.0
DLLS,AD,202207,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,051444,00.0
DLLS,AD,202207,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,051444,00.0
DLLS,AD,202207,C,17,09,A,42,0110,1,GS-09,E,0110,35,F,1,1,056469,00.0
DLLS,AD,202207,B,17,07,A,48,0110,1,GS-07,E,0110,35,F,1,1,051579,00.0
DLLS,AC,202207,H,04,05,A,05,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AC,202207,G,04,05,A,53,0119,3,GS-05,C,XXXX,15,P,2,1,039873,00.0
DLLS,AC,202207,E,04,05,A,04,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AD,202207,B,04,07,A,29,0110,1,GS-07,D,0110,35,F,1,1,045306,00.0
DLLS,AC,202207,C,13,07,A,06,0110,1,GS-07,E,0110,15,F,1,1,054959,00.0
DLLS,AC,202207,C,17,09,A,06,0110,1,GS-09,F,0110,15,F,1,1,062926,00.0
DLLS,AD,202207,C,17,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,051444,00.0
DLLS,AC,202207,D,17,09,A,06,0110,1,GS-09,F,0110,15,F,1,1,062926,00.0
DLLS,AD,202207,B,09,09,A,17,0110,1,GS-09,F,0110,35,F,1,1,060840,00.0
DLLS,AD,202208,B,13,07,A,48,0110,1,GS-07,D,0110,35,F,1,1,048391,00.0
DLLS,AC,202208,F,04,05,A,42,0119,3,GS-05,C,XXXX,15,P,2,1,037269,00.0
DLLS,AD,202208,C,17,09,A,17,0110,1,GS-09,F,0110,35,F,1,1,060840,00.0
DLLS,AD,202208,B,13,07,A,12,0110,1,GS-07,D,0110,35,F,1,1,044740,00.0
DLLS,AC,202208,B,13,07,A,18,0110,1,GS-07,D,0110,15,F,1,1,044740,00.0
DLLS,AD,202208,B,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AC,202208,F,04,05,A,12,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AD,202208,B,13,07,A,17,0110,1,GS-07,D,0110,35,F,1,1,049738,00.0
DLLS,AC,202208,G,04,05,A,12,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AD,202208,D,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,054959,00.0
DLLS,AD,202208,C,04,07,A,53,0110,1,GS-07,D,0110,35,F,1,1,049392,00.0
DLLS,AC,202208,B,13,07,A,08,0110,1,GS-07,D,0110,15,F,1,1,049322,00.0
DLLS,AC,202208,E,13,05,A,**,0119,3,GS-05,D,XXXX,15,P,2,1,041981,00.0
DLLS,AC,202208,H,04,05,A,34,0119,3,GS-05,D,XXXX,15,P,2,1,041981,00.0
DLLS,AC,202208,B,04,05,A,34,0119,3,GS-05,D,XXXX,15,P,2,1,041981,00.0
DLLS,AC,202208,B,13,07,A,51,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AC,202208,H,04,05,A,13,0119,3,GS-05,C,XXXX,15,P,2,1,038117,00.0
DLLS,AD,202208,B,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AD,202208,B,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AC,202208,G,21,07,A,17,0110,1,GS-07,D,0110,15,F,1,1,049738,00.0
DLLS,AC,202208,B,13,07,A,26,0110,1,GS-07,D,0110,15,F,1,1,049230,00.0
DLLS,AC,202208,G,04,05,A,26,0119,3,GS-05,C,XXXX,15,P,2,1,039743,00.0
DLLS,AC,202208,B,04,05,A,26,0119,3,GS-05,C,XXXX,15,P,2,1,039743,00.0
DLLS,AD,202208,B,13,07,A,29,0110,1,GS-07,D,0110,35,F,1,1,045306,00.0
DLLS,AC,202208,D,04,05,A,13,0119,3,GS-05,C,XXXX,15,P,2,1,038117,00.0
DLLS,AD,202208,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,054959,00.0
DLLS,AD,202208,G,17,07,A,37,0110,1,GS-07,D,0110,35,F,1,1,046566,00.0
DLLS,AD,202208,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,054959,00.0
DLLS,AD,202208,B,17,09,A,12,0110,1,GS-09,E,0110,35,F,1,1,054727,00.0
DLLS,AD,202208,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,051444,00.0
DLLS,AC,202309,C,04,05,A,04,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AD,202209,B,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,050089,00.0
DLLS,AC,202209,B,13,07,A,51,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AD,202209,B,13,07,A,13,0110,1,GS-07,D,0110,35,F,1,1,047216,00.0
DLLS,AD,202209,B,17,07,A,36,0110,1,GS-07,E,0110,35,F,1,1,052002,00.0
DLLS,AC,202209,B,13,09,A,36,0110,1,GS-09,F,0110,15,F,1,1,063609,00.0
DLLS,AC,202209,F,04,05,A,34,0119,3,GS-05,D,XXXX,15,P,2,1,041981,00.0
DLLS,AC,202209,B,13,07,A,42,0110,1,GS-07,D,0110,15,F,1,1,048880,00.0
DLLS,AC,202209,C,17,09,A,11,0110,1,GS-09,F,0110,15,F,1,1,061947,00.0
DLLS,AD,202209,B,13,07,A,48,0110,1,GS-07,D,0110,35,F,1,1,048391,00.0
DLLS,AC,202209,F,17,09,A,17,0110,1,GS-09,F,0110,15,F,1,1,060840,00.0
DLLS,AD,202209,B,13,07,A,17,0110,1,GS-07,D,0110,35,F,1,1,049738,00.0
DLLS,AC,202209,I,04,05,A,39,0119,3,GS-05,C,XXXX,15,P,2,1,037514,00.0
DLLS,AD,202209,D,17,09,A,48,0110,1,GS-09,F,0110,35,F,1,1,063091,00.0
DLLS,AC,202209,C,13,07,A,11,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AD,202209,B,17,07,A,48,0110,1,GS-07,D,0110,35,F,1,1,048391,00.0
DLLS,AD,202209,D,17,09,A,26,0110,1,GS-09,F,0110,35,F,1,1,060218,00.0
DLLS,AD,202209,B,13,07,A,36,0110,1,GS-07,E,0110,35,F,1,1,052002,00.0
DLLS,AC,202209,D,04,05,A,11,0119,3,GS-05,D,XXXX,15,P,2,1,040883,00.0
DLLS,AD,202209,B,13,07,A,13,0110,1,GS-07,D,0110,35,F,1,1,047216,00.0
DLLS,AC,202209,E,13,07,A,51,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AD,202209,B,13,07,A,13,0110,1,GS-07,D,0110,35,F,1,1,047216,00.0
DLLS,AC,202209,B,13,07,A,25,0110,1,GS-07,E,0110,15,F,1,1,050089,00.0
DLLS,AC,202209,K,04,05,A,40,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AD,202209,B,13,07,A,53,0110,1,GS-07,D,0110,35,F,1,1,047875,00.0
DLLS,AC,202209,E,17,09,A,12,0110,1,GS-09,E,0110,15,F,1,1,054727,00.0
DLLS,AD,202210,B,17,07,A,17,0110,1,GS-07,D,0110,35,F,1,1,049738,00.0
DLLS,AC,202210,F,04,05,A,40,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AD,202210,B,13,07,A,27,0110,1,GS-07,D,0110,35,F,1,1,048317,00.0
DLLS,AC,202210,H,04,05,A,12,0119,3,GS-05,C,XXXX,15,P,2,1,036118,00.0
DLLS,AC,202210,B,17,07,A,42,0110,1,GS-07,D,0110,15,F,1,1,048880,00.0
DLLS,AC,202210,B,13,07,A,24,0110,1,GS-07,E,0110,15,F,1,1,050643,00.0
DLLS,AD,202210,B,17,09,A,06,0110,1,GS-09,F,0110,35,F,1,1,067226,00.0
DLLS,AD,202210,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,051444,00.0
DLLS,AC,202211,F,13,05,A,04,0119,3,GS-05,C,XXXX,15,P,2,1,037561,00.0
DLLS,AD,202302,B,13,07,A,17,0110,1,GS-07,E,0110,35,F,1,1,052022,00.2
DLLS,AD,202212,B,13,07,A,42,0110,1,GS-07,D,0110,35,F,1,1,048880,00.0
DLLS,AD,202212,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,054959,00.0
DLLS,AD,202212,B,13,07,A,13,0110,1,GS-07,D,0110,35,F,1,1,047216,00.0
DLLS,AD,202212,C,17,09,A,04,0110,1,GS-09,E,0110,35,F,1,1,056912,00.0
DLLS,AD,202212,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,054959,00.0
DLLS,AD,202212,B,13,07,A,39,0110,1,GS-07,D,0110,35,F,1,1,046566,00.0
DLLS,AD,202301,B,04,07,A,48,0110,1,GS-07,E,0110,35,F,1,1,050652,00.0
DLLS,AD,202301,B,13,07,A,48,0110,1,GS-07,E,0110,35,F,1,1,050652,00.0
DLLS,AC,202301,C,13,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,046643,00.0
DLLS,AD,202301,B,13,07,A,41,0110,1,GS-07,E,0110,35,F,1,1,050094,00.0
DLLS,AC,202301,D,04,05,A,17,0119,3,GS-05,D,XXXX,15,P,2,1,041996,00.0
DLLS,AC,202301,E,13,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,043646,00.0
DLLS,AC,202306,B,13,09,A,11,0110,1,GS-09,F,0110,15,F,1,1,064957,00.0
DLLS,AC,202301,F,10,05,A,48,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202301,H,04,05,B,47,0119,3,GS-05,D,XXXX,15,P,2,1,047752,02.0
DLLS,AD,202301,C,13,07,A,39,0110,1,GS-07,D,0110,35,F,1,1,048776,00.0
DLLS,AD,202301,B,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,054067,00.0
DLLS,AC,202301,H,04,05,A,34,0119,3,GS-05,D,XXXX,15,P,2,1,044057,00.0
DLLS,AC,202301,C,04,05,A,24,0119,3,GS-05,D,XXXX,15,P,2,1,042870,00.0
DLLS,AD,202301,E,17,09,A,20,0110,1,GS-09,E,0110,35,F,1,1,057941,00.0
DLLS,AD,202301,B,17,09,A,11,0110,1,GS-09,F,0110,35,F,1,1,064957,00.0
DLLS,AC,202301,I,04,05,A,34,0119,3,GS-05,D,XXXX,15,P,2,1,044057,00.0
DLLS,AC,202301,B,13,07,A,06,0110,1,GS-07,E,0110,15,F,1,1,054067,00.0
DLLS,AC,202302,I,04,05,A,26,0119,3,GS-05,D,XXXX,15,P,2,1,041537,00.0
DLLS,AD,202302,C,17,09,A,21,0110,1,GS-09,E,0110,35,F,1,1,057118,00.0
DLLS,AD,202302,B,13,07,A,17,0110,1,GS-07,E,0110,35,F,1,1,052022,00.0
DLLS,AC,202302,C,13,07,A,29,0110,1,GS-07,D,0110,15,F,1,1,047369,00.0
DLLS,AC,202302,G,10,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,043646,00.0
DLLS,AC,202302,B,13,07,A,13,0110,1,GS-07,D,0110,15,F,1,1,049309,00.0
DLLS,AC,202303,E,04,05,A,11,0119,3,GS-05,D,XXXX,15,P,2,1,042870,00.0
DLLS,AD,202303,B,13,07,A,13,0110,1,GS-07,D,0110,35,F,1,1,049309,00.0
DLLS,AC,202303,H,17,09,A,06,0110,1,GS-09,G,0110,15,F,1,1,070674,00.0
DLLS,AC,202303,B,13,07,A,06,0110,1,GS-07,E,0110,15,F,1,1,057778,00.0
DLLS,AC,202304,F,13,05,A,25,0119,3,GS-05,D,XXXX,15,P,2,1,042404,00.0
DLLS,AC,202304,K,17,05,A,34,0119,3,GS-05,D,XXXX,15,P,2,1,044057,00.0
DLLS,AC,202304,B,13,07,A,42,0110,1,GS-07,E,0110,15,F,1,1,051241,00.0
DLLS,AC,202304,C,04,05,A,42,0119,3,GS-05,D,XXXX,15,P,2,1,041365,00.0
DLLS,AC,202304,B,04,05,A,11,0119,3,GS-05,D,XXXX,15,P,2,1,042870,00.0
DLLS,AC,202304,G,17,05,A,37,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202304,B,17,09,A,51,0110,1,GS-09,F,0110,15,F,1,1,064957,00.0
DLLS,AC,202304,C,17,09,A,24,0110,1,GS-09,F,0110,15,F,1,1,064957,00.0
DLLS,AC,202309,G,04,05,A,53,0119,3,GS-05,D,XXXX,15,P,2,1,041925,00.0
DLLS,AD,202304,B,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,052527,00.0
DLLS,AC,202304,F,13,13,A,25,0110,1,GS-13,K,0110,15,F,1,1,110798,00.0
DLLS,AC,202304,C,21,05,A,36,0119,3,GS-05,D,XXXX,15,P,2,1,044057,00.0
DLLS,AC,202304,J,04,05,D,34,0119,3,GS-05,E,XXXX,15,P,2,1,057280,08.8
DLLS,AC,202304,C,13,05,A,34,0119,3,GS-05,D,XXXX,15,P,2,1,044057,00.0
DLLS,AC,202304,B,13,09,A,33,0110,1,GS-09,F,0110,15,F,1,1,064251,00.0
DLLS,AC,202304,C,17,09,A,06,0110,1,GS-09,F,0110,15,F,1,1,066134,00.0
DLLS,AC,202304,G,13,11,A,13,0110,1,GS-11,G,0110,15,F,1,1,072974,00.0
DLLS,AD,202304,C,13,07,A,06,0110,1,GS-07,E,0110,35,F,1,1,057778,00.0
DLLS,AD,202304,B,13,07,A,48,0110,1,GS-07,E,0110,35,F,1,1,050652,00.0
DLLS,AC,202304,C,17,09,A,48,0110,1,GS-09,F,0110,15,F,1,1,061957,00.0
DLLS,AC,202305,K,04,05,A,09,0119,3,GS-05,D,XXXX,15,P,2,1,042359,00.0
DLLS,AD,202305,B,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,052527,00.0
DLLS,AD,202305,B,13,07,A,48,0110,1,GS-07,E,0110,35,F,1,1,053898,00.0
DLLS,AC,202305,B,13,05,A,42,0119,3,GS-05,D,XXXX,15,P,2,1,041365,00.0
DLLS,AD,202305,B,13,07,A,08,0110,1,GS-07,E,0110,35,F,1,1,051726,00.0
DLLS,AD,202305,B,17,09,A,36,0110,1,GS-09,F,0110,35,F,1,1,066757,00.0
DLLS,AC,202305,B,13,05,A,**,0119,3,GS-05,D,XXXX,15,P,2,1,044057,00.0
DLLS,AC,202305,B,13,07,A,48,0110,1,GS-07,E,0110,15,F,1,1,050652,00.0
DLLS,AC,202305,C,13,07,A,48,0110,1,GS-07,E,0110,15,F,1,1,050652,00.0
DLLS,AC,202305,I,04,05,A,24,0119,3,GS-05,D,XXXX,15,P,2,1,042870,00.0
DLLS,AD,202305,B,13,07,A,48,0110,1,GS-07,E,0110,35,F,1,1,050652,00.0
DLLS,AD,202305,B,17,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,052527,00.0
DLLS,AC,202305,B,04,05,A,06,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202305,D,13,05,A,11,0119,3,GS-05,D,XXXX,15,P,2,1,042870,00.0
DLLS,AC,202305,B,13,07,A,48,0110,1,GS-07,E,0110,15,F,1,1,050652,00.0
DLLS,AC,202306,I,17,05,A,42,0119,3,GS-05,D,XXXX,15,P,2,1,041365,00.0
DLLS,AC,202306,D,13,05,A,11,0119,3,GS-05,D,XXXX,15,P,2,1,042870,00.0
DLLS,AD,202306,B,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,052527,00.0
DLLS,AC,202306,E,04,05,A,22,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202306,E,07,05,A,53,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202306,G,04,05,A,06,0119,3,GS-05,D,XXXX,15,P,2,1,041514,00.0
DLLS,AC,202306,H,13,05,A,15,0119,3,GS-05,C,XXXX,15,P,2,1,039207,00.0
DLLS,AD,202306,B,13,07,A,48,0110,1,GS-07,E,0110,35,F,1,1,050652,00.0
DLLS,AC,202306,D,17,05,A,48,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202306,G,13,05,A,39,0119,3,GS-05,C,XXXX,15,P,2,1,039019,00.0
DLLS,AC,202306,J,04,05,A,12,0119,3,GS-05,C,XXXX,15,P,2,1,037696,00.0
DLLS,AC,202306,J,21,05,A,06,0119,3,GS-05,E,XXXX,15,P,2,1,056746,00.0
DLLS,AC,202306,C,17,09,A,48,0110,1,GS-09,F,0110,15,F,1,1,065928,00.0
DLLS,AC,202307,B,04,09,A,11,0110,1,GS-09,F,0110,15,F,1,1,064957,00.0
DLLS,AD,202307,B,13,07,A,11,0110,1,GS-07,E,0110,35,F,1,1,053105,00.0
DLLS,AC,202307,B,13,07,A,24,0110,1,GS-07,E,0110,15,F,1,1,053105,00.0
DLLS,AD,202307,B,13,07,A,17,0110,1,GS-07,E,0110,35,F,1,1,052022,00.0
DLLS,AD,202307,B,13,07,A,55,0110,1,GS-07,D,0110,35,F,1,1,048796,00.0
DLLS,AD,202307,B,13,07,A,27,0110,1,GS-07,E,0110,35,F,1,1,050660,00.0
DLLS,AC,202307,C,17,07,A,11,0110,1,GS-07,E,0110,15,F,1,1,053105,00.0
DLLS,AC,202307,E,17,09,A,53,0110,1,GS-09,F,0110,15,F,1,1,061275,00.0
DLLS,AD,202307,B,13,07,A,25,0110,1,GS-07,E,0110,35,F,1,1,052527,00.0
DLLS,AD,202307,B,13,07,A,42,0110,1,GS-07,E,0110,35,F,1,1,051241,00.0
DLLS,AD,202307,C,17,09,A,13,0110,1,GS-09,F,0110,35,F,1,1,060314,00.0
DLLS,AC,202307,B,17,09,A,42,0110,1,GS-09,E,0110,15,F,1,1,057118,00.0
DLLS,AC,202307,C,13,07,A,13,0110,1,GS-07,D,0110,15,F,1,1,049309,00.0
